,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_coef0,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,precision_score,recall_score
216,0.006088066101074219,4.5494463265013585e-05,0.002838277816772461,0.0001673213774455479,0.5,balanced,4.5,0.1,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 4.5, 'gamma': 0.1}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
217,0.005997133255004883,7.922924532318312e-05,0.0029143333435058595,3.55557488725086e-05,0.5,balanced,4.5,0.01,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 4.5, 'gamma': 0.01}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
218,0.00610508918762207,0.0003302572780766367,0.002929401397705078,0.00016988807914548981,0.5,balanced,4.5,0.001,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 4.5, 'gamma': 0.001}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
219,0.0059795379638671875,8.613387178189455e-05,0.0028984546661376953,0.0001152668395520585,0.5,balanced,4.5,0.0001,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 4.5, 'gamma': 0.0001}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
220,0.004853963851928711,0.0004326065534482589,0.0024139881134033203,0.00013007974344174243,0.5,balanced,6.0,1,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 6.0, 'gamma': 1}",0.47058823529411764,0.6111111111111112,0.4444444444444444,0.6111111111111112,0.8333333333333334,0.5941176470588236,0.13817617982312055,141,0.42857142857142855,1.0
221,0.006018877029418945,0.00011621089940185684,0.0029202938079833985,0.0001063796448711201,0.5,balanced,6.0,0.1,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 6.0, 'gamma': 0.1}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
222,0.005973529815673828,0.00011421154798684952,0.002837944030761719,0.0001277462142931297,0.5,balanced,6.0,0.01,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 6.0, 'gamma': 0.01}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
223,0.006009149551391602,0.00016529231155547254,0.0028162479400634767,0.00015130775625079706,0.5,balanced,6.0,0.001,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 6.0, 'gamma': 0.001}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
224,0.005843591690063476,0.0001466298994770636,0.0027852535247802736,0.0001638285351085771,0.5,balanced,6.0,0.0001,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 6.0, 'gamma': 0.0001}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
225,0.005192089080810547,0.0001948501214643702,0.0026430130004882813,0.00026638739901619057,0.5,balanced,7.5,1,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 7.5, 'gamma': 1}",0.35294117647058826,0.5,0.4444444444444444,0.5,0.8888888888888888,0.5372549019607844,0.18385192228075145,190,0.42857142857142855,1.0
226,0.006113386154174805,0.0001244734607150079,0.0028844356536865236,7.289020206397008e-05,0.5,balanced,7.5,0.1,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 7.5, 'gamma': 0.1}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
227,0.005957412719726563,0.0001581327038005421,0.00285186767578125,0.0001242792239931475,0.5,balanced,7.5,0.01,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 7.5, 'gamma': 0.01}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
228,0.00594329833984375,7.847166425185746e-05,0.0027688980102539063,0.00016897305850938424,0.5,balanced,7.5,0.001,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 7.5, 'gamma': 0.001}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
229,0.0057869434356689455,0.00016675844217263158,0.002823209762573242,6.110991429602658e-05,0.5,balanced,7.5,0.0001,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 7.5, 'gamma': 0.0001}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
230,0.006027746200561524,0.0003162389425657343,0.0027818202972412108,0.00014064460512079556,0.5,balanced,9.0,1,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 9.0, 'gamma': 1}",0.8823529411764706,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.9444444444444444,0.5098039215686274,0.3344528170457707,227,0.42857142857142855,1.0
231,0.006057262420654297,0.00017106236478514256,0.0028081893920898437,9.956990145322144e-05,0.5,balanced,9.0,0.1,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 9.0, 'gamma': 0.1}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
232,0.006128835678100586,0.00011807006075807094,0.002843332290649414,0.00011420676993904653,0.5,balanced,9.0,0.01,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 9.0, 'gamma': 0.01}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
233,0.005830001831054687,0.00017227021173176044,0.0028064727783203127,0.0001542208436522301,0.5,balanced,9.0,0.001,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 9.0, 'gamma': 0.001}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
234,0.0071147441864013675,0.0022999344569364193,0.0034124374389648436,0.0007820525886207125,0.5,balanced,9.0,0.0001,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 9.0, 'gamma': 0.0001}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
235,0.006027126312255859,0.0001668715871963828,0.0027702808380126952,0.00013300770591945655,0.5,balanced,10.5,1,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 10.5, 'gamma': 1}",0.8823529411764706,0.05555555555555555,0.16666666666666666,0.8888888888888888,0.9444444444444444,0.5875816993464053,0.39121564609092113,144,0.42857142857142855,1.0
236,0.006047105789184571,0.00020677176733031478,0.002882099151611328,0.00015138686897200922,0.5,balanced,10.5,0.1,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 10.5, 'gamma': 0.1}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
237,0.005742502212524414,9.015657890263343e-05,0.0028021812438964845,0.00013776512927699363,0.5,balanced,10.5,0.01,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 10.5, 'gamma': 0.01}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
238,0.005743074417114258,0.00026615414249686777,0.0027234554290771484,0.0001588543470327029,0.5,balanced,10.5,0.001,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 10.5, 'gamma': 0.001}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
239,0.005854225158691407,0.00015172457851591754,0.0027854442596435547,0.00015362868887761733,0.5,balanced,10.5,0.0001,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 10.5, 'gamma': 0.0001}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
240,0.005916404724121094,0.00012096874714553453,0.002678585052490234,0.00013984158389653074,0.5,balanced,12.0,1,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 12.0, 'gamma': 1}",1.0,0.9444444444444444,0.16666666666666666,0.9444444444444444,1.0,0.8111111111111111,0.3231786571610886,5,0.42857142857142855,1.0
241,0.005745744705200196,0.00018240916708402185,0.0026641845703125,0.0002170035351805799,0.5,balanced,12.0,0.1,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 12.0, 'gamma': 0.1}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
242,0.005763530731201172,0.0002972645448728786,0.002731132507324219,0.00023761362566260914,0.5,balanced,12.0,0.01,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 12.0, 'gamma': 0.01}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
243,0.0057296276092529295,0.00017354333608026067,0.0027512073516845702,9.43489044631182e-05,0.5,balanced,12.0,0.001,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 12.0, 'gamma': 0.001}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
244,0.005919265747070313,0.00015840336616428639,0.0027631282806396484,0.00024438197901753816,0.5,balanced,12.0,0.0001,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 12.0, 'gamma': 0.0001}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
245,0.0061836719512939455,0.00013250071724568415,0.00284428596496582,0.0001396368911496848,0.5,balanced,13.5,1,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 13.5, 'gamma': 1}",1.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.9666666666666666,0.027216552697590882,1,0.42857142857142855,1.0
246,0.005860280990600586,0.0002256884122492068,0.0027858257293701173,0.0002259543377463919,0.5,balanced,13.5,0.1,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 13.5, 'gamma': 0.1}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
247,0.005965518951416016,0.000241115923537308,0.0029288768768310548,0.00023933143381663985,0.5,balanced,13.5,0.01,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 13.5, 'gamma': 0.01}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
248,0.006033992767333985,0.0001763441935151258,0.0029007911682128905,0.00011125883143308063,0.5,balanced,13.5,0.001,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 13.5, 'gamma': 0.001}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
249,0.006003570556640625,0.00020302331920463948,0.0028611183166503905,0.00021561897196276938,0.5,balanced,13.5,0.0001,"{'C': 0.5, 'class_weight': 'balanced', 'coef0': 13.5, 'gamma': 0.0001}",1.0,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,421,0.42857142857142855,1.0
250,0.004622697830200195,0.00027414512394749034,0.0023535728454589845,0.00018695340785449335,0.5,,0.0,1,"{'C': 0.5, 'class_weight': None, 'coef0': 0.0, 'gamma': 1}",0.4117647058823529,0.2222222222222222,0.2777777777777778,0.5,0.3888888888888889,0.3601307189542483,0.09885067234535055,357,0.42857142857142855,1.0
251,0.004298973083496094,0.00026455381055346734,0.0025046825408935546,0.00014108431052189854,0.5,,0.0,0.1,"{'C': 0.5, 'class_weight': None, 'coef0': 0.0, 'gamma': 0.1}",0.23529411764705882,0.3888888888888889,0.2777777777777778,0.3888888888888889,0.3888888888888889,0.3359477124183007,0.06621660204922321,375,0.42857142857142855,1.0
252,0.0039689064025878905,0.00020256710355779202,0.0025166988372802733,0.0003068362229661832,0.5,,0.0,0.01,"{'C': 0.5, 'class_weight': None, 'coef0': 0.0, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
253,0.004047536849975586,0.00023397950886637638,0.0024347782135009767,8.280883745432501e-05,0.5,,0.0,0.001,"{'C': 0.5, 'class_weight': None, 'coef0': 0.0, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
254,0.0038702011108398436,0.00019797716059248322,0.0023754119873046877,0.00020158797161302016,0.5,,0.0,0.0001,"{'C': 0.5, 'class_weight': None, 'coef0': 0.0, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
255,0.004327964782714844,0.0003011845346169764,0.002406024932861328,0.00012569210415298528,0.5,,1.5,1,"{'C': 0.5, 'class_weight': None, 'coef0': 1.5, 'gamma': 1}",0.29411764705882354,0.5555555555555556,0.2222222222222222,0.6111111111111112,0.1111111111111111,0.35882352941176476,0.19316351855755165,358,0.42857142857142855,1.0
256,0.004758167266845703,0.00020003716052251438,0.0025129318237304688,0.00013734598850691812,0.5,,1.5,0.1,"{'C': 0.5, 'class_weight': None, 'coef0': 1.5, 'gamma': 0.1}",0.0,0.0,0.1111111111111111,0.0,0.0,0.02222222222222222,0.04444444444444444,623,0.42857142857142855,1.0
257,0.0045184135437011715,0.00023949383501403588,0.0025481224060058595,0.00015149579537879955,0.5,,1.5,0.01,"{'C': 0.5, 'class_weight': None, 'coef0': 1.5, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
258,0.004590225219726562,0.00024776595477225366,0.002723884582519531,0.0001863479004179465,0.5,,1.5,0.001,"{'C': 0.5, 'class_weight': None, 'coef0': 1.5, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
259,0.0055507183074951175,0.0013875871802234727,0.003240156173706055,0.001512410968452753,0.5,,1.5,0.0001,"{'C': 0.5, 'class_weight': None, 'coef0': 1.5, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
260,0.004164791107177735,0.00028729906117923835,0.0022893905639648437,0.00013678500885438142,0.5,,3.0,1,"{'C': 0.5, 'class_weight': None, 'coef0': 3.0, 'gamma': 1}",0.17647058823529413,0.6666666666666666,0.3888888888888889,0.5555555555555556,0.2777777777777778,0.41307189542483663,0.17859529447567002,325,0.42857142857142855,1.0
261,0.004384422302246093,0.00017538700745856672,0.0024318695068359375,0.00010478511469616648,0.5,,3.0,0.1,"{'C': 0.5, 'class_weight': None, 'coef0': 3.0, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
262,0.004316520690917969,6.67720846208258e-05,0.0024538516998291017,0.00013898092822264377,0.5,,3.0,0.01,"{'C': 0.5, 'class_weight': None, 'coef0': 3.0, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
263,0.004491138458251953,0.0001522365190150927,0.002433013916015625,8.768961440952688e-05,0.5,,3.0,0.001,"{'C': 0.5, 'class_weight': None, 'coef0': 3.0, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
264,0.004324865341186523,0.00019426221758184577,0.0025100231170654295,7.916780735357123e-05,0.5,,3.0,0.0001,"{'C': 0.5, 'class_weight': None, 'coef0': 3.0, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
265,0.004045724868774414,0.0002027887581336337,0.0022553443908691407,0.00011702098772927358,0.5,,4.5,1,"{'C': 0.5, 'class_weight': None, 'coef0': 4.5, 'gamma': 1}",0.29411764705882354,0.5555555555555556,0.3333333333333333,0.5,0.16666666666666666,0.36993464052287583,0.14126419448324673,349,0.42857142857142855,1.0
266,0.00433349609375,9.491179818801652e-05,0.002448368072509766,8.794684544997664e-05,0.5,,4.5,0.1,"{'C': 0.5, 'class_weight': None, 'coef0': 4.5, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
267,0.004269838333129883,9.704216089188981e-05,0.002420377731323242,8.688561851906446e-05,0.5,,4.5,0.01,"{'C': 0.5, 'class_weight': None, 'coef0': 4.5, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
268,0.004165554046630859,0.00015259821678030385,0.0024303913116455076,0.00011352644571844608,0.5,,4.5,0.001,"{'C': 0.5, 'class_weight': None, 'coef0': 4.5, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
269,0.004271650314331054,9.723370283132527e-05,0.002481222152709961,9.725187069258287e-05,0.5,,4.5,0.0001,"{'C': 0.5, 'class_weight': None, 'coef0': 4.5, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
270,0.00388946533203125,0.00017764284022586235,0.0023867607116699217,0.0002934841252195009,0.5,,6.0,1,"{'C': 0.5, 'class_weight': None, 'coef0': 6.0, 'gamma': 1}",0.29411764705882354,0.6111111111111112,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.38104575163398696,0.1681606753380425,345,0.42857142857142855,1.0
271,0.004260587692260742,0.0002806916178517536,0.002400827407836914,7.796329824817072e-05,0.5,,6.0,0.1,"{'C': 0.5, 'class_weight': None, 'coef0': 6.0, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
272,0.004285860061645508,9.804163917543923e-05,0.002479743957519531,0.00013037859777555812,0.5,,6.0,0.01,"{'C': 0.5, 'class_weight': None, 'coef0': 6.0, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
273,0.0043680667877197266,0.0002069664432116734,0.002392148971557617,0.0001253452977421877,0.5,,6.0,0.001,"{'C': 0.5, 'class_weight': None, 'coef0': 6.0, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
274,0.004225778579711914,0.00025911382949603284,0.002419185638427734,0.00016122310686405615,0.5,,6.0,0.0001,"{'C': 0.5, 'class_weight': None, 'coef0': 6.0, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
275,0.003994655609130859,0.0002388318009488413,0.0024596691131591798,0.00010206059725651078,0.5,,7.5,1,"{'C': 0.5, 'class_weight': None, 'coef0': 7.5, 'gamma': 1}",0.29411764705882354,0.3888888888888889,0.3333333333333333,0.4444444444444444,0.05555555555555555,0.3032679738562091,0.1338736967743327,386,0.42857142857142855,1.0
276,0.004554224014282226,0.00037185033466808866,0.0025591373443603514,0.0001746900852482683,0.5,,7.5,0.1,"{'C': 0.5, 'class_weight': None, 'coef0': 7.5, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
277,0.004339790344238282,0.0002395520257112003,0.00241546630859375,0.00010851187827231323,0.5,,7.5,0.01,"{'C': 0.5, 'class_weight': None, 'coef0': 7.5, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
278,0.004229497909545898,0.0001228939337437591,0.002451801300048828,0.00015584630137820588,0.5,,7.5,0.001,"{'C': 0.5, 'class_weight': None, 'coef0': 7.5, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
279,0.004301261901855469,0.0001534183374959113,0.002440071105957031,0.00010843706835410198,0.5,,7.5,0.0001,"{'C': 0.5, 'class_weight': None, 'coef0': 7.5, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
280,0.003974819183349609,0.000255386592453254,0.002353858947753906,9.215936254565269e-05,0.5,,9.0,1,"{'C': 0.5, 'class_weight': None, 'coef0': 9.0, 'gamma': 1}",0.23529411764705882,0.3333333333333333,0.2777777777777778,0.3333333333333333,0.0,0.23594771241830065,0.12360374013074615,404,0.42857142857142855,1.0
281,0.004585170745849609,0.00026720018507319856,0.0026400089263916016,0.00028792792228209027,0.5,,9.0,0.1,"{'C': 0.5, 'class_weight': None, 'coef0': 9.0, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
282,0.004303836822509765,0.00021394236362468066,0.002488231658935547,0.0001505336921099016,0.5,,9.0,0.01,"{'C': 0.5, 'class_weight': None, 'coef0': 9.0, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
283,0.004325723648071289,0.00018486962479533563,0.0023684978485107424,4.136583646999786e-05,0.5,,9.0,0.001,"{'C': 0.5, 'class_weight': None, 'coef0': 9.0, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
284,0.004207801818847656,0.00016990741753956627,0.002479362487792969,0.0001915229608910088,0.5,,9.0,0.0001,"{'C': 0.5, 'class_weight': None, 'coef0': 9.0, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
285,0.00449976921081543,0.0001781607204467092,0.002445554733276367,0.00010132420477033729,0.5,,10.5,1,"{'C': 0.5, 'class_weight': None, 'coef0': 10.5, 'gamma': 1}",0.058823529411764705,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.0,0.06732026143790851,0.054315259174684265,602,0.42857142857142855,1.0
286,0.0043468475341796875,0.00021813228383744834,0.002528953552246094,0.00018204025278636458,0.5,,10.5,0.1,"{'C': 0.5, 'class_weight': None, 'coef0': 10.5, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
287,0.004563426971435547,0.00027370879040367773,0.0025076866149902344,0.0001609039634480269,0.5,,10.5,0.01,"{'C': 0.5, 'class_weight': None, 'coef0': 10.5, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
288,0.004247283935546875,0.00020837574309598723,0.0023285865783691405,6.48762144477981e-05,0.5,,10.5,0.001,"{'C': 0.5, 'class_weight': None, 'coef0': 10.5, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
289,0.0042134284973144535,0.00010876995275361267,0.0023604869842529298,0.00010314722912353427,0.5,,10.5,0.0001,"{'C': 0.5, 'class_weight': None, 'coef0': 10.5, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
290,0.004532909393310547,0.0002487251636945804,0.0023775100708007812,0.00010071462280771675,0.5,,12.0,1,"{'C': 0.5, 'class_weight': None, 'coef0': 12.0, 'gamma': 1}",0.058823529411764705,0.0,0.05555555555555555,0.0,0.0,0.02287581699346405,0.028036092273891786,616,0.42857142857142855,1.0
291,0.0041294097900390625,0.00013202560942959606,0.002338695526123047,6.705971702790924e-05,0.5,,12.0,0.1,"{'C': 0.5, 'class_weight': None, 'coef0': 12.0, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
292,0.004429912567138672,0.00020945468268125729,0.0024282455444335936,7.948768159615108e-05,0.5,,12.0,0.01,"{'C': 0.5, 'class_weight': None, 'coef0': 12.0, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
293,0.004368734359741211,0.0003705525885995319,0.0024529457092285155,0.0001325070835211934,0.5,,12.0,0.001,"{'C': 0.5, 'class_weight': None, 'coef0': 12.0, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
294,0.004093742370605469,0.00012740626655121062,0.0023117542266845705,0.00010159422710296855,0.5,,12.0,0.0001,"{'C': 0.5, 'class_weight': None, 'coef0': 12.0, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
295,0.004444742202758789,0.0002232498207415849,0.002305889129638672,0.00011546123172536283,0.5,,13.5,1,"{'C': 0.5, 'class_weight': None, 'coef0': 13.5, 'gamma': 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
296,0.004065561294555664,0.00010963588599442841,0.0023625373840332033,3.47304435014271e-05,0.5,,13.5,0.1,"{'C': 0.5, 'class_weight': None, 'coef0': 13.5, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
297,0.004120254516601562,0.0001421760655363969,0.0023242950439453123,8.577098359320154e-05,0.5,,13.5,0.01,"{'C': 0.5, 'class_weight': None, 'coef0': 13.5, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
298,0.004161643981933594,0.00014155763772611063,0.002528476715087891,0.00020632371905725608,0.5,,13.5,0.001,"{'C': 0.5, 'class_weight': None, 'coef0': 13.5, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
299,0.004292440414428711,0.00025222113862202094,0.0024002552032470702,8.649155718012721e-05,0.5,,13.5,0.0001,"{'C': 0.5, 'class_weight': None, 'coef0': 13.5, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
300,0.004743385314941406,0.00015766773319759734,0.002349185943603516,5.358372566686194e-05,0.5,"{0: 1.0, 1: 1.5}",0.0,1,"{'C': 0.5, 'class_weight': {0: 1.0, 1: 1.5}, 'coef0': 0.0, 'gamma': 1}",0.5882352941176471,0.5,0.2777777777777778,0.6666666666666666,0.5555555555555556,0.5176470588235293,0.13151067430643723,208,0.42857142857142855,1.0
301,0.004508447647094726,0.00016676246442328687,0.002380037307739258,8.4093122619217e-05,0.5,"{0: 1.0, 1: 1.5}",0.0,0.1,"{'C': 0.5, 'class_weight': {0: 1.0, 1: 1.5}, 'coef0': 0.0, 'gamma': 0.1}",0.7647058823529411,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.6196078431372548,0.14808790265489571,103,0.42857142857142855,1.0
302,0.004140043258666992,0.00017074190361910914,0.0023056983947753905,8.917612155844475e-05,0.5,"{0: 1.0, 1: 1.5}",0.0,0.01,"{'C': 0.5, 'class_weight': {0: 1.0, 1: 1.5}, 'coef0': 0.0, 'gamma': 0.01}",0.11764705882352941,0.05555555555555555,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.1568627450980392,0.06393880837331031,585,0.42857142857142855,1.0
303,0.004271554946899414,0.00011383306482017507,0.002313518524169922,9.900804519262176e-05,0.5,"{0: 1.0, 1: 1.5}",0.0,0.001,"{'C': 0.5, 'class_weight': {0: 1.0, 1: 1.5}, 'coef0': 0.0, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
304,0.004414844512939453,0.0002425955800067453,0.0024126529693603515,7.98598467789677e-05,0.5,"{0: 1.0, 1: 1.5}",0.0,0.0001,"{'C': 0.5, 'class_weight': {0: 1.0, 1: 1.5}, 'coef0': 0.0, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,0.42857142857142855,1.0
305,0.004509258270263672,0.00011600227973836786,0.002327251434326172,5.827906010408357e-05,0.5,"{0: 1.0, 1: 1.5}",1.5,1,"{'C': 0.5, 'class_weight': {0: 1.0, 1: 1.5}, 'coef0': 1.5, 'gamma': 1}",0.47058823529411764,0.5555555555555556,0.3888888888888889,0.6111111111111112,0.2777777777777778,0.46078431372549017,0.11860539235664694,276,0.42857142857142855,1.0
