,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
46,0.005521821975708008,0.0002541380746528467,0.0019132137298583985,0.0001660677122744688,50,,0.1,"{'C': 50, 'class_weight': None, 'gamma': 0.1}",0.7115384615384616,0.5961538461538461,0.6538461538461539,0.6862745098039216,0.6862745098039216,0.666817496229261,0.039796287912005665,56
47,0.004342222213745117,0.0002560455967283834,0.0019283771514892578,0.00018042811113746772,50,,0.01,"{'C': 50, 'class_weight': None, 'gamma': 0.01}",0.7884615384615384,0.6730769230769231,0.6730769230769231,0.8235294117647058,0.6862745098039216,0.7288838612368025,0.06411187936929735,4
48,0.003354978561401367,0.0001744158867955716,0.0017291069030761718,2.1862138692319204e-05,50,,0.001,"{'C': 50, 'class_weight': None, 'gamma': 0.001}",0.8076923076923077,0.6730769230769231,0.7115384615384616,0.7843137254901961,0.7058823529411765,0.736500754147813,0.05086747962527811,2
49,0.0033374786376953124,0.00013906075876329895,0.0018189430236816406,6.601179722378361e-05,50,,0.0001,"{'C': 50, 'class_weight': None, 'gamma': 0.0001}",0.6923076923076923,0.6923076923076923,0.6730769230769231,0.6862745098039216,0.6862745098039216,0.6860482654600302,0.007024513437221705,22
50,0.005326128005981446,0.0010562748759863415,0.0022927284240722655,0.00032450492681350673,100,balanced,1,"{'C': 100, 'class_weight': 'balanced', 'gamma': 1}",0.6730769230769231,0.6923076923076923,0.6730769230769231,0.6666666666666666,0.6470588235294118,0.6704374057315233,0.014512202571858012,48
51,0.006005477905273437,0.00034183678649440117,0.0018468856811523437,0.00015989229472171832,100,balanced,0.1,"{'C': 100, 'class_weight': 'balanced', 'gamma': 0.1}",0.6923076923076923,0.5961538461538461,0.6153846153846154,0.6862745098039216,0.6470588235294118,0.6474358974358974,0.03789245686214288,63
52,0.004620265960693359,6.181314220453222e-05,0.00173492431640625,9.476895899036226e-05,100,balanced,0.01,"{'C': 100, 'class_weight': 'balanced', 'gamma': 0.01}",0.6923076923076923,0.5192307692307693,0.5961538461538461,0.7254901960784313,0.6470588235294118,0.6360482654600302,0.07283420428346091,66
53,0.0038355350494384765,7.707030939492421e-05,0.001764059066772461,1.713232843572841e-05,100,balanced,0.001,"{'C': 100, 'class_weight': 'balanced', 'gamma': 0.001}",0.75,0.6346153846153846,0.6730769230769231,0.7843137254901961,0.7058823529411765,0.709577677224736,0.05326302071241278,11
54,0.0038926124572753905,4.9936348794244935e-05,0.0019217491149902343,7.221991170061953e-05,100,balanced,0.0001,"{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001}",0.75,0.6730769230769231,0.6538461538461539,0.6862745098039216,0.6666666666666666,0.685972850678733,0.03367706990706576,38
55,0.004235172271728515,0.00018159788354113856,0.0019762516021728516,5.797308434807524e-05,100,,1,"{'C': 100, 'class_weight': None, 'gamma': 1}",0.6730769230769231,0.6923076923076923,0.6730769230769231,0.6666666666666666,0.6470588235294118,0.6704374057315233,0.014512202571858012,48
