,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2716,0.025951910018920898,0.004768308768812358,0.0016529560089111328,0.00016399039251347537,100,6.0,3.0,0.1,poly,"{'C': 100, 'coef0': 6.0, 'degree': 3.0, 'gamma': 0.1, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2717,0.018628931045532225,0.004558162982379855,0.001903200149536133,0.0006314152550851675,100,6.0,3.0,0.01,poly,"{'C': 100, 'coef0': 6.0, 'degree': 3.0, 'gamma': 0.01, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2718,0.02059149742126465,0.004387593479162294,0.0013743877410888673,4.5870297145725004e-05,100,6.0,3.0,0.001,poly,"{'C': 100, 'coef0': 6.0, 'degree': 3.0, 'gamma': 0.001, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2719,0.03540887832641602,0.010526924477013973,0.001515960693359375,0.00010956557903859114,100,6.0,3.0,0.0001,poly,"{'C': 100, 'coef0': 6.0, 'degree': 3.0, 'gamma': 0.0001, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2720,0.025342273712158202,0.005467901742572819,0.0014957904815673829,0.00014833624570082294,100,6.0,4.0,1,poly,"{'C': 100, 'coef0': 6.0, 'degree': 4.0, 'gamma': 1, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,0.984375,0.996875,0.00625,1239
2721,0.02179107666015625,0.004575935928469536,0.0014334678649902343,4.030518085795227e-05,100,6.0,4.0,0.1,poly,"{'C': 100, 'coef0': 6.0, 'degree': 4.0, 'gamma': 0.1, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,0.984375,0.996875,0.00625,1239
2722,0.016661787033081056,0.004148938881859546,0.0014374256134033203,9.959494893740071e-05,100,6.0,4.0,0.01,poly,"{'C': 100, 'coef0': 6.0, 'degree': 4.0, 'gamma': 0.01, 'kernel': 'poly'}",0.9846153846153847,1.0,1.0,1.0,1.0,0.9969230769230769,0.006153846153846132,1126
2723,0.015785646438598634,0.004646039286518617,0.0014183998107910156,6.222321142784559e-05,100,6.0,4.0,0.001,poly,"{'C': 100, 'coef0': 6.0, 'degree': 4.0, 'gamma': 0.001, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2724,0.03151392936706543,0.010981882036153532,0.0014951705932617187,0.00011854783607828923,100,6.0,4.0,0.0001,poly,"{'C': 100, 'coef0': 6.0, 'degree': 4.0, 'gamma': 0.0001, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2725,0.024931669235229492,0.003598117021402193,0.0015630245208740235,0.00010763086115516132,100,6.0,5.0,1,poly,"{'C': 100, 'coef0': 6.0, 'degree': 5.0, 'gamma': 1, 'kernel': 'poly'}",1.0,1.0,0.9538461538461539,0.984375,0.984375,0.9845192307692308,0.016853413214605754,1716
2726,0.02225666046142578,0.004956278146661799,0.0014070034027099609,6.365492096471558e-05,100,6.0,5.0,0.1,poly,"{'C': 100, 'coef0': 6.0, 'degree': 5.0, 'gamma': 0.1, 'kernel': 'poly'}",1.0,1.0,0.9692307692307692,0.984375,0.984375,0.9875961538461538,0.011539062484350776,1644
2727,0.015763378143310545,0.004868957437548618,0.0014543533325195312,0.00010862953296575533,100,6.0,5.0,0.01,poly,"{'C': 100, 'coef0': 6.0, 'degree': 5.0, 'gamma': 0.01, 'kernel': 'poly'}",0.9846153846153847,1.0,1.0,1.0,0.984375,0.993798076923077,0.007596153846153832,1412
2728,0.015369462966918945,0.0035868663509678695,0.0013658523559570313,5.526672259729295e-05,100,6.0,5.0,0.001,poly,"{'C': 100, 'coef0': 6.0, 'degree': 5.0, 'gamma': 0.001, 'kernel': 'poly'}",0.9846153846153847,1.0,0.9846153846153847,1.0,0.984375,0.9907211538461539,0.007576654622343025,1474
2729,0.025935983657836913,0.004651063717554202,0.0015248775482177735,0.00016032718964702246,100,6.0,5.0,0.0001,poly,"{'C': 100, 'coef0': 6.0, 'degree': 5.0, 'gamma': 0.0001, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2730,0.022274541854858398,0.0037928567719551242,0.0015096664428710938,0.00019479553716930702,100,6.0,6.0,1,poly,"{'C': 100, 'coef0': 6.0, 'degree': 6.0, 'gamma': 1, 'kernel': 'poly'}",1.0,0.9846153846153847,0.9538461538461539,0.984375,0.984375,0.9814423076923078,0.01505460352444082,1909
2731,0.020577287673950194,0.00542817040951287,0.0014731407165527344,4.094123951405209e-05,100,6.0,6.0,0.1,poly,"{'C': 100, 'coef0': 6.0, 'degree': 6.0, 'gamma': 0.1, 'kernel': 'poly'}",1.0,1.0,0.9538461538461539,0.984375,0.984375,0.9845192307692308,0.016853413214605754,1716
2732,0.020139551162719725,0.011976197689456866,0.0014032840728759766,4.9940446569051486e-05,100,6.0,6.0,0.01,poly,"{'C': 100, 'coef0': 6.0, 'degree': 6.0, 'gamma': 0.01, 'kernel': 'poly'}",0.9846153846153847,0.9846153846153847,0.9846153846153847,0.984375,0.984375,0.9845192307692308,0.00011776392994152573,1716
2733,0.015253734588623048,0.003974693164842717,0.0014403343200683593,7.773021957470903e-05,100,6.0,6.0,0.001,poly,"{'C': 100, 'coef0': 6.0, 'degree': 6.0, 'gamma': 0.001, 'kernel': 'poly'}",1.0,0.9846153846153847,0.9538461538461539,1.0,0.984375,0.9845673076923077,0.01685327606731649,1687
2734,0.023180007934570312,0.005156380737740719,0.0015094757080078125,8.95745169752834e-05,100,6.0,6.0,0.0001,poly,"{'C': 100, 'coef0': 6.0, 'degree': 6.0, 'gamma': 0.0001, 'kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
