,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,precision_score,recall_score
101,0.0047205924987792965,0.0002545810589683788,0.002647733688354492,0.0001617726965924439,1,0.0,0.1,"{'C': 1, 'coef0': 0.0, 'gamma': 0.1}",0.6842105263157895,0.5263157894736842,0.5263157894736842,0.47368421052631576,0.5263157894736842,0.5473684210526316,0.07139294719079232,1,0.5,0.3333333333333333
102,0.004623985290527344,0.0005696534586597351,0.003313493728637695,0.0006581247206729247,1,0.0,0.01,"{'C': 1, 'coef0': 0.0, 'gamma': 0.01}",0.0,0.0,0.05263157894736842,0.0,0.0,0.010526315789473684,0.021052631578947364,97,0.5,0.3333333333333333
103,0.004433107376098633,0.0004494227376323842,0.002580595016479492,0.00023600517438887976,1,0.0,0.001,"{'C': 1, 'coef0': 0.0, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
104,0.004145574569702148,0.000114211946148477,0.0025904178619384766,0.0002867021629808421,1,0.0,0.0001,"{'C': 1, 'coef0': 0.0, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
105,0.00539708137512207,0.0009826549160482996,0.002949094772338867,0.00047292267512115047,1,1.5,1,"{'C': 1, 'coef0': 1.5, 'gamma': 1}",0.42105263157894735,0.3157894736842105,0.47368421052631576,0.2631578947368421,0.42105263157894735,0.3789473684210526,0.07735230766683719,50,0.5,0.3333333333333333
106,0.004719209671020508,3.51294707961159e-05,0.002614927291870117,8.077365303706921e-05,1,1.5,0.1,"{'C': 1, 'coef0': 1.5, 'gamma': 0.1}",0.05263157894736842,0.05263157894736842,0.10526315789473684,0.0,0.21052631578947367,0.08421052631578947,0.0713929471907923,86,0.5,0.3333333333333333
107,0.005112695693969727,0.0002602925334975969,0.0028493404388427734,0.00033227075922204446,1,1.5,0.01,"{'C': 1, 'coef0': 1.5, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
108,0.00489954948425293,0.0001983288586648665,0.002704000473022461,0.00020920366149835025,1,1.5,0.001,"{'C': 1, 'coef0': 1.5, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
109,0.005916023254394531,0.0016358510165677257,0.003634023666381836,0.0011150479479205245,1,1.5,0.0001,"{'C': 1, 'coef0': 1.5, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
110,0.0048583030700683595,0.0005132510773738148,0.003059530258178711,0.0009191060727948923,1,3.0,1,"{'C': 1, 'coef0': 3.0, 'gamma': 1}",0.5263157894736842,0.42105263157894735,0.3157894736842105,0.3684210526315789,0.5789473684210527,0.44210526315789467,0.09761703679469162,27,0.5,0.3333333333333333
111,0.0050160884857177734,0.00034417467251432915,0.00277857780456543,0.00031666667000661205,1,3.0,0.1,"{'C': 1, 'coef0': 3.0, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
112,0.005991840362548828,0.0017976467651282968,0.0033530235290527345,0.000804376086298708,1,3.0,0.01,"{'C': 1, 'coef0': 3.0, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
113,0.005311012268066406,0.00045584602324369347,0.0031466007232666014,0.0005828359030841558,1,3.0,0.001,"{'C': 1, 'coef0': 3.0, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
114,0.005167484283447266,0.0004521777404805016,0.0030144691467285157,0.0003107784340378335,1,3.0,0.0001,"{'C': 1, 'coef0': 3.0, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
115,0.004591798782348633,0.0006038970188039423,0.002498912811279297,0.00018654765505428397,1,4.5,1,"{'C': 1, 'coef0': 4.5, 'gamma': 1}",0.42105263157894735,0.3157894736842105,0.42105263157894735,0.47368421052631576,0.42105263157894735,0.41052631578947363,0.051568205111224806,38,0.5,0.3333333333333333
116,0.005525732040405273,0.0011892000632326137,0.002794218063354492,0.00020655061123100107,1,4.5,0.1,"{'C': 1, 'coef0': 4.5, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
117,0.005038261413574219,0.00038695892134896047,0.0027308940887451174,0.00015152136784069175,1,4.5,0.01,"{'C': 1, 'coef0': 4.5, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
118,0.004870843887329101,0.00027313386427855395,0.002711963653564453,0.00013528739953678402,1,4.5,0.001,"{'C': 1, 'coef0': 4.5, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
119,0.004994010925292969,0.0003264506587300688,0.002759408950805664,0.00010852476409738596,1,4.5,0.0001,"{'C': 1, 'coef0': 4.5, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
120,0.00474095344543457,0.0005077656403127154,0.002552700042724609,9.06385034731742e-05,1,6.0,1,"{'C': 1, 'coef0': 6.0, 'gamma': 1}",0.42105263157894735,0.3157894736842105,0.15789473684210525,0.3684210526315789,0.3684210526315789,0.3263157894736842,0.09055079228465923,56,0.5,0.3333333333333333
121,0.005065059661865235,0.00028593672889084117,0.002656841278076172,0.0001135065358858047,1,6.0,0.1,"{'C': 1, 'coef0': 6.0, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
122,0.0048640727996826175,0.00022629254742010662,0.003177309036254883,0.0010417518328770712,1,6.0,0.01,"{'C': 1, 'coef0': 6.0, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
123,0.0048618316650390625,9.639378440124106e-05,0.0028472900390625,0.00029665060950146696,1,6.0,0.001,"{'C': 1, 'coef0': 6.0, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
124,0.005734825134277343,0.0006914774207810456,0.0031516551971435547,0.00045426969958881617,1,6.0,0.0001,"{'C': 1, 'coef0': 6.0, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
125,0.004330730438232422,0.00036591088524644386,0.0025127887725830077,0.00010104207510951783,1,7.5,1,"{'C': 1, 'coef0': 7.5, 'gamma': 1}",0.3684210526315789,0.2631578947368421,0.3684210526315789,0.2631578947368421,0.10526315789473684,0.27368421052631575,0.09647527778854399,65,0.5,0.3333333333333333
126,0.004752397537231445,0.00022146670884270849,0.002628135681152344,7.228958259938917e-05,1,7.5,0.1,"{'C': 1, 'coef0': 7.5, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
127,0.004979181289672852,0.0004724208742183123,0.002857351303100586,0.00019311048936123383,1,7.5,0.01,"{'C': 1, 'coef0': 7.5, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
128,0.004776191711425781,0.0002120691862447395,0.0026250362396240236,8.26882104766629e-05,1,7.5,0.001,"{'C': 1, 'coef0': 7.5, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
129,0.004546451568603516,7.342075271830648e-05,0.0026906490325927734,9.882564854617143e-05,1,7.5,0.0001,"{'C': 1, 'coef0': 7.5, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
130,0.004800033569335937,0.00020537833086280987,0.0027640342712402345,0.000232582494276443,1,9.0,1,"{'C': 1, 'coef0': 9.0, 'gamma': 1}",0.3157894736842105,0.0,0.05263157894736842,0.15789473684210525,0.0,0.10526315789473684,0.12001846579990925,82,0.5,0.3333333333333333
131,0.004709815979003907,0.00010145214541205776,0.0026163578033447264,4.433852309444628e-05,1,9.0,0.1,"{'C': 1, 'coef0': 9.0, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
132,0.0049468994140625,0.0001696089328066758,0.00279388427734375,0.00023626093156126025,1,9.0,0.01,"{'C': 1, 'coef0': 9.0, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
133,0.005696249008178711,0.0013413478452536014,0.0032236576080322266,0.0009906100364236907,1,9.0,0.001,"{'C': 1, 'coef0': 9.0, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
134,0.004911231994628906,0.0003679625213738217,0.0028911113739013674,0.00030394957481902135,1,9.0,0.0001,"{'C': 1, 'coef0': 9.0, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
135,0.005320024490356445,0.0008633895744264765,0.0031233787536621093,0.0003736146968511972,1,10.5,1,"{'C': 1, 'coef0': 10.5, 'gamma': 1}",0.15789473684210525,0.21052631578947367,0.0,0.0,0.05263157894736842,0.08421052631578947,0.0855161937330101,86,0.5,0.3333333333333333
136,0.004715061187744141,0.00019597987478947056,0.0026584148406982424,8.034251904878843e-05,1,10.5,0.1,"{'C': 1, 'coef0': 10.5, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
137,0.005118513107299804,0.0008013770393753953,0.002709054946899414,0.0001283899079591679,1,10.5,0.01,"{'C': 1, 'coef0': 10.5, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
138,0.0047645092010498045,0.00016325774833347373,0.002719879150390625,0.00014226195077777983,1,10.5,0.001,"{'C': 1, 'coef0': 10.5, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
139,0.005394935607910156,0.0010904952742399239,0.0038735389709472655,0.001652367329668773,1,10.5,0.0001,"{'C': 1, 'coef0': 10.5, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
140,0.004842376708984375,8.913776559937534e-05,0.0028207778930664064,0.0002526087049480037,1,12.0,1,"{'C': 1, 'coef0': 12.0, 'gamma': 1}",0.10526315789473684,0.0,0.0,0.0,0.0,0.021052631578947368,0.04210526315789473,94,0.5,0.3333333333333333
141,0.004851007461547851,0.0001758785012928965,0.0027788162231445314,0.000251625454825627,1,12.0,0.1,"{'C': 1, 'coef0': 12.0, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
142,0.00603337287902832,0.002607914860555738,0.0033994674682617187,0.0009950074682082226,1,12.0,0.01,"{'C': 1, 'coef0': 12.0, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
143,0.0049915313720703125,0.0002675551523375294,0.003475046157836914,0.0008579966938266383,1,12.0,0.001,"{'C': 1, 'coef0': 12.0, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
144,0.005843448638916016,0.0013509993730717656,0.0034677982330322266,0.00076906575772792,1,12.0,0.0001,"{'C': 1, 'coef0': 12.0, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
145,0.005888175964355469,0.001300409936997289,0.0029808998107910155,0.00032776980879930764,1,13.5,1,"{'C': 1, 'coef0': 13.5, 'gamma': 1}",0.10526315789473684,0.0,0.0,0.0,0.0,0.021052631578947368,0.04210526315789473,94,0.5,0.3333333333333333
146,0.004597902297973633,5.6855308187022794e-05,0.002590370178222656,8.605443084365375e-05,1,13.5,0.1,"{'C': 1, 'coef0': 13.5, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
147,0.004537105560302734,6.35357555540118e-05,0.0026841163635253906,0.0002943823237685824,1,13.5,0.01,"{'C': 1, 'coef0': 13.5, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
148,0.004734849929809571,0.0003036314138577817,0.002561616897583008,9.327212721540012e-05,1,13.5,0.001,"{'C': 1, 'coef0': 13.5, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
149,0.004705476760864258,0.00010449322490115895,0.0026990413665771485,0.00015217409053462134,1,13.5,0.0001,"{'C': 1, 'coef0': 13.5, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
150,0.004266262054443359,9.892400292532044e-05,0.0024643898010253905,0.00016256794905581396,10,0.0,1,"{'C': 10, 'coef0': 0.0, 'gamma': 1}",0.42105263157894735,0.3684210526315789,0.5263157894736842,0.42105263157894735,0.47368421052631576,0.4421052631578948,0.053673889616766154,26,0.5,0.3333333333333333
151,0.004092502593994141,0.00029318023135426553,0.0023489475250244142,6.49240363995977e-05,10,0.0,0.1,"{'C': 10, 'coef0': 0.0, 'gamma': 0.1}",0.631578947368421,0.47368421052631576,0.3684210526315789,0.21052631578947367,0.47368421052631576,0.43157894736842106,0.13885164166603073,29,0.5,0.3333333333333333
152,0.004475688934326172,0.00048424823321087314,0.002558994293212891,0.00014457301597266923,10,0.0,0.01,"{'C': 10, 'coef0': 0.0, 'gamma': 0.01}",0.6842105263157895,0.42105263157894735,0.3684210526315789,0.3157894736842105,0.5789473684210527,0.47368421052631576,0.13724636642531893,18,0.5,0.3333333333333333
153,0.004287433624267578,9.712968083479971e-05,0.0026101112365722657,0.00010720245312797512,10,0.0,0.001,"{'C': 10, 'coef0': 0.0, 'gamma': 0.001}",0.0,0.0,0.05263157894736842,0.0,0.0,0.010526315789473684,0.021052631578947364,97,0.5,0.3333333333333333
154,0.0049346923828125,0.0009442662575232758,0.002626180648803711,0.00024228522539654332,10,0.0,0.0001,"{'C': 10, 'coef0': 0.0, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
155,0.004587030410766602,0.00019028465065584174,0.002624797821044922,0.0002658447512451386,10,1.5,1,"{'C': 10, 'coef0': 1.5, 'gamma': 1}",0.47368421052631576,0.21052631578947367,0.5789473684210527,0.2631578947368421,0.42105263157894735,0.3894736842105263,0.1356220918602645,46,0.5,0.3333333333333333
156,0.004417991638183594,0.00028368170689015707,0.002476072311401367,8.363764533331708e-05,10,1.5,0.1,"{'C': 10, 'coef0': 1.5, 'gamma': 0.1}",0.47368421052631576,0.3684210526315789,0.5263157894736842,0.5789473684210527,0.5789473684210527,0.5052631578947369,0.07877173445839877,10,0.5,0.3333333333333333
157,0.005096244812011719,0.00023305985743787995,0.0027069091796875,0.00012004299457161727,10,1.5,0.01,"{'C': 10, 'coef0': 1.5, 'gamma': 0.01}",0.05263157894736842,0.15789473684210525,0.21052631578947367,0.05263157894736842,0.21052631578947367,0.13684210526315788,0.0713929471907923,79,0.5,0.3333333333333333
158,0.0053348541259765625,0.000575003434768894,0.002790975570678711,0.00013987166050591465,10,1.5,0.001,"{'C': 10, 'coef0': 1.5, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
159,0.00524139404296875,0.0004966997553189795,0.003082752227783203,0.00043522006529604656,10,1.5,0.0001,"{'C': 10, 'coef0': 1.5, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
160,0.005097818374633789,0.0008635048218779371,0.0026118278503417967,0.0002831855311277682,10,3.0,1,"{'C': 10, 'coef0': 3.0, 'gamma': 1}",0.5263157894736842,0.3684210526315789,0.3157894736842105,0.3684210526315789,0.5789473684210527,0.43157894736842106,0.1020564180508701,29,0.5,0.3333333333333333
161,0.004852867126464844,0.00023175848802209868,0.0029041290283203123,0.000520519303405014,10,3.0,0.1,"{'C': 10, 'coef0': 3.0, 'gamma': 0.1}",0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.021052631578947368,0.0257841025556124,94,0.5,0.3333333333333333
162,0.004958629608154297,0.0002742444670669238,0.0029935836791992188,0.0002976131287938821,10,3.0,0.01,"{'C': 10, 'coef0': 3.0, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
163,0.005459642410278321,0.0005998340541441235,0.002922344207763672,0.0004416625611639921,10,3.0,0.001,"{'C': 10, 'coef0': 3.0, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
164,0.005280113220214844,0.0006491979796003869,0.0037066459655761717,0.000941347558667983,10,3.0,0.0001,"{'C': 10, 'coef0': 3.0, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
165,0.005103969573974609,0.0005259309066078011,0.0033203601837158204,0.0006334090688693805,10,4.5,1,"{'C': 10, 'coef0': 4.5, 'gamma': 1}",0.42105263157894735,0.3157894736842105,0.42105263157894735,0.47368421052631576,0.3157894736842105,0.3894736842105263,0.06315789473684211,46,0.5,0.3333333333333333
166,0.005221891403198242,0.00043786059596782184,0.0029433727264404296,0.0003264637178893314,10,4.5,0.1,"{'C': 10, 'coef0': 4.5, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
167,0.005659675598144532,0.0005315605308849583,0.0032130718231201173,0.0004081059673313526,10,4.5,0.01,"{'C': 10, 'coef0': 4.5, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
168,0.004786968231201172,0.0003475722273090367,0.0028058528900146485,0.00016531770291002947,10,4.5,0.001,"{'C': 10, 'coef0': 4.5, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
169,0.005127143859863281,0.00020869122384353008,0.0029067516326904295,0.00021604251362922048,10,4.5,0.0001,"{'C': 10, 'coef0': 4.5, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
170,0.004204607009887696,8.797608093760827e-05,0.0024758338928222655,7.472763987866957e-05,10,6.0,1,"{'C': 10, 'coef0': 6.0, 'gamma': 1}",0.42105263157894735,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.3684210526315789,0.35789473684210527,0.03938586722919938,54,0.5,0.3333333333333333
171,0.0047454357147216795,7.461783950479377e-05,0.0027028560638427735,0.00010682318828102103,10,6.0,0.1,"{'C': 10, 'coef0': 6.0, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
172,0.005975151062011718,0.0025730301778323574,0.002820730209350586,0.00036847253169713733,10,6.0,0.01,"{'C': 10, 'coef0': 6.0, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
173,0.004549789428710938,0.00014320138353683673,0.002634572982788086,7.840664581128223e-05,10,6.0,0.001,"{'C': 10, 'coef0': 6.0, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
174,0.004580926895141601,0.0002489294303165316,0.002753162384033203,0.00026762515133881676,10,6.0,0.0001,"{'C': 10, 'coef0': 6.0, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
175,0.0045145988464355465,0.00027397233209471304,0.002512407302856445,6.708886997916185e-05,10,7.5,1,"{'C': 10, 'coef0': 7.5, 'gamma': 1}",0.3684210526315789,0.2631578947368421,0.3684210526315789,0.2631578947368421,0.2631578947368421,0.3052631578947368,0.0515682051112248,62,0.5,0.3333333333333333
176,0.004730129241943359,7.08040722748031e-05,0.0026943206787109373,0.00010993846499632335,10,7.5,0.1,"{'C': 10, 'coef0': 7.5, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
177,0.005098533630371094,0.0004481534035216913,0.0028471946716308594,0.00029694438213954526,10,7.5,0.01,"{'C': 10, 'coef0': 7.5, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
178,0.0060179710388183595,0.0025615931106469595,0.003052520751953125,0.00042718024150808825,10,7.5,0.001,"{'C': 10, 'coef0': 7.5, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
179,0.0048388481140136715,0.0002576659904407091,0.0027484893798828125,9.116098912643377e-05,10,7.5,0.0001,"{'C': 10, 'coef0': 7.5, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
180,0.004494333267211914,0.00020528942282346436,0.0026278018951416014,5.9491699018949525e-05,10,9.0,1,"{'C': 10, 'coef0': 9.0, 'gamma': 1}",0.3157894736842105,0.3157894736842105,0.05263157894736842,0.0,0.05263157894736842,0.14736842105263154,0.13885164166603073,78,0.5,0.3333333333333333
181,0.004984378814697266,0.0003784623812178081,0.0029483318328857424,0.00036635716940995876,10,9.0,0.1,"{'C': 10, 'coef0': 9.0, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
182,0.004965639114379883,0.00031407398410569955,0.0027941226959228515,0.00019484680739545956,10,9.0,0.01,"{'C': 10, 'coef0': 9.0, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
183,0.004622554779052735,7.706750664350055e-05,0.0028638839721679688,0.00036800569952197775,10,9.0,0.001,"{'C': 10, 'coef0': 9.0, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
184,0.004910421371459961,0.00031477556897634824,0.0027036190032958983,0.00015498619015320985,10,9.0,0.0001,"{'C': 10, 'coef0': 9.0, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
185,0.004860591888427734,0.00011879184110863982,0.002666664123535156,0.00016572471145862017,10,10.5,1,"{'C': 10, 'coef0': 10.5, 'gamma': 1}",0.21052631578947367,0.2631578947368421,0.05263157894736842,0.0,0.10526315789473684,0.12631578947368421,0.09761703679469161,80,0.5,0.3333333333333333
186,0.0046711921691894535,0.00010325452567249072,0.002729988098144531,0.00018532940971525532,10,10.5,0.1,"{'C': 10, 'coef0': 10.5, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
187,0.004761743545532227,0.00017353920895207229,0.0027799606323242188,9.33387270128831e-05,10,10.5,0.01,"{'C': 10, 'coef0': 10.5, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
188,0.004687976837158203,0.00013414382731170412,0.0027605533599853516,0.00021945663394202464,10,10.5,0.001,"{'C': 10, 'coef0': 10.5, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
189,0.004833650588989258,0.00022640976455589573,0.002901315689086914,0.00035111974648250547,10,10.5,0.0001,"{'C': 10, 'coef0': 10.5, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
190,0.004839468002319336,0.00027884829543264075,0.0027266025543212892,0.00015396520268640091,10,12.0,1,"{'C': 10, 'coef0': 12.0, 'gamma': 1}",0.15789473684210525,0.10526315789473684,0.0,0.0,0.0,0.05263157894736842,0.0665742665298606,89,0.5,0.3333333333333333
191,0.00471644401550293,7.464023288677614e-05,0.002762508392333984,0.00020096174040122144,10,12.0,0.1,"{'C': 10, 'coef0': 12.0, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
192,0.0045108795166015625,0.00019706053497129132,0.002673625946044922,0.00011040762564707583,10,12.0,0.01,"{'C': 10, 'coef0': 12.0, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
193,0.004726934432983399,0.0003210930713950544,0.0028888225555419923,0.00016155659513720634,10,12.0,0.001,"{'C': 10, 'coef0': 12.0, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
194,0.00518651008605957,0.0009302912998267522,0.002755880355834961,0.00012006623295380226,10,12.0,0.0001,"{'C': 10, 'coef0': 12.0, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
195,0.0053176403045654295,0.0005982660241961928,0.0030228137969970704,0.0003178843990182222,10,13.5,1,"{'C': 10, 'coef0': 13.5, 'gamma': 1}",0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.031578947368421054,0.042105263157894736,93,0.5,0.3333333333333333
196,0.004585409164428711,0.0001289655086265893,0.00263519287109375,7.036287695594978e-05,10,13.5,0.1,"{'C': 10, 'coef0': 13.5, 'gamma': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
197,0.004500007629394532,0.0001774621476042178,0.002623128890991211,5.183230876472333e-05,10,13.5,0.01,"{'C': 10, 'coef0': 13.5, 'gamma': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
198,0.004593944549560547,2.6499707576865913e-05,0.0026636123657226562,5.724290566450178e-05,10,13.5,0.001,"{'C': 10, 'coef0': 13.5, 'gamma': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
199,0.004640007019042968,0.00020419955453680882,0.0025939464569091795,5.275840613229736e-05,10,13.5,0.0001,"{'C': 10, 'coef0': 13.5, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5,0.3333333333333333
200,0.0044786930084228516,0.00033536994998846026,0.0025164127349853516,7.857078396119697e-05,50,0.0,1,"{'C': 50, 'coef0': 0.0, 'gamma': 1}",0.42105263157894735,0.3684210526315789,0.42105263157894735,0.47368421052631576,0.47368421052631576,0.43157894736842106,0.03938586722919938,29,0.5,0.3333333333333333
201,0.004045343399047852,0.000317133836795622,0.00240631103515625,8.88911179581379e-05,50,0.0,0.1,"{'C': 50, 'coef0': 0.0, 'gamma': 0.1}",0.631578947368421,0.5263157894736842,0.47368421052631576,0.42105263157894735,0.5263157894736842,0.5157894736842105,0.06982367979695578,8,0.5,0.3333333333333333
202,0.004787969589233399,0.0004832912064837344,0.0024805068969726562,0.0001678790527248841,50,0.0,0.01,"{'C': 50, 'coef0': 0.0, 'gamma': 0.01}",0.6842105263157895,0.42105263157894735,0.47368421052631576,0.3684210526315789,0.631578947368421,0.5157894736842105,0.12185091476621292,8,0.5,0.3333333333333333
203,0.004477357864379883,0.0004095523678443448,0.002555561065673828,6.935897658657602e-05,50,0.0,0.001,"{'C': 50, 'coef0': 0.0, 'gamma': 0.001}",0.5263157894736842,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.5789473684210527,0.42105263157894735,0.11040093138633175,34,0.5,0.3333333333333333
