,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,precision_score,recall_score
77,0.004105424880981446,0.0002800259086526338,0.002487802505493164,0.00010853117501108604,10,"{0: 1, 1: 1.3}",0.01,"{'C': 10, 'class_weight': {0: 1, 1: 1.3}, 'gamma': 0.01}",0.6470588235294118,0.5,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5405228758169935,0.12004811998869393,29,0.5121951219512195,0.7
78,0.004025506973266602,0.00014757362032469593,0.0025074958801269533,7.751653511274424e-05,10,"{0: 1, 1: 1.3}",0.001,"{'C': 10, 'class_weight': {0: 1, 1: 1.3}, 'gamma': 0.001}",0.5294117647058824,0.5,0.3888888888888889,0.5555555555555556,0.4444444444444444,0.4836601307189542,0.06008096833611189,42,0.5121951219512195,0.7
79,0.004428768157958984,0.00025597294636482866,0.002583026885986328,0.0001107000852498357,10,"{0: 1, 1: 1.3}",0.0001,"{'C': 10, 'class_weight': {0: 1, 1: 1.3}, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5121951219512195,0.7
80,0.005503606796264648,4.875678013439313e-05,0.002848958969116211,0.00010061451607352375,50,balanced,1,"{'C': 50, 'class_weight': 'balanced', 'gamma': 1}",0.058823529411764705,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0673202614379085,0.06468937532893397,87,0.5121951219512195,0.7
81,0.006474542617797852,0.00022259432726066744,0.002539205551147461,9.267062427940831e-05,50,balanced,0.1,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.1}",0.5294117647058824,0.2222222222222222,0.5,0.5,0.3333333333333333,0.4169934640522876,0.11945953160619549,64,0.5121951219512195,0.7
82,0.005191183090209961,0.000143976208705211,0.0026228904724121095,0.00012637627717160797,50,balanced,0.01,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.01}",0.7647058823529411,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.6418300653594771,0.12696572613425441,18,0.5121951219512195,0.7
83,0.004605150222778321,0.00014138938184472154,0.0026478290557861326,0.00020813111160844085,50,balanced,0.001,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.001}",0.7647058823529411,0.5555555555555556,0.6111111111111112,0.8333333333333334,0.7222222222222222,0.6973856209150326,0.10118271923417567,9,0.5121951219512195,0.7
84,0.004781866073608398,0.0002059128170000251,0.002819252014160156,0.00021008762282719755,50,balanced,0.0001,"{'C': 50, 'class_weight': 'balanced', 'gamma': 0.0001}",0.7647058823529411,0.6111111111111112,0.7777777777777778,0.7777777777777778,0.7222222222222222,0.730718954248366,0.06318608647637619,7,0.5121951219512195,0.7
85,0.005375862121582031,0.00014131823598921255,0.002756023406982422,0.00012253134065177154,50,,1,"{'C': 50, 'class_weight': None, 'gamma': 1}",0.058823529411764705,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0673202614379085,0.06468937532893397,87,0.5121951219512195,0.7
86,0.0064313411712646484,0.0003590208581111292,0.002553224563598633,0.0001419927063617891,50,,0.1,"{'C': 50, 'class_weight': None, 'gamma': 0.1}",0.6470588235294118,0.2222222222222222,0.5,0.3888888888888889,0.3888888888888889,0.4294117647058823,0.14040274542901074,60,0.5121951219512195,0.7
87,0.004704809188842774,0.00016105026601620002,0.0024240970611572265,0.00011263622434781722,50,,0.01,"{'C': 50, 'class_weight': None, 'gamma': 0.01}",0.5882352941176471,0.3888888888888889,0.3888888888888889,0.6111111111111112,0.4444444444444444,0.48431372549019613,0.09662155854483671,40,0.5121951219512195,0.7
88,0.004089641571044922,9.675851968065797e-05,0.0023791313171386717,0.0001306656845592861,50,,0.001,"{'C': 50, 'class_weight': None, 'gamma': 0.001}",0.5882352941176471,0.3888888888888889,0.3333333333333333,0.4444444444444444,0.5,0.45098039215686275,0.08829579141245945,49,0.5121951219512195,0.7
89,0.004016876220703125,0.00018840559629558677,0.0024868011474609374,0.00014693430444445731,50,,0.0001,"{'C': 50, 'class_weight': None, 'gamma': 0.0001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.5121951219512195,0.7
