,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,precision_score,recall_score
131,0.0074249267578125,0.0011311219717413427,0.002662992477416992,0.00011621144723755376,100,,0.1,"{'C': 100, 'class_weight': None, 'gamma': 0.1}",0.7058823529411765,0.2777777777777778,0.5,0.3888888888888889,0.3333333333333333,0.44117647058823534,0.15138869048235912,71,0.5121951219512195,0.7
132,0.005716753005981445,0.000231163375727317,0.0029183387756347655,0.0005047677437026856,100,,0.01,"{'C': 100, 'class_weight': None, 'gamma': 0.01}",0.5294117647058824,0.3333333333333333,0.3888888888888889,0.6111111111111112,0.4444444444444444,0.461437908496732,0.09898023333286066,65,0.5121951219512195,0.7
133,0.0046384334564208984,0.0007355957905487673,0.003435087203979492,0.0009854973338570953,100,,0.001,"{'C': 100, 'class_weight': None, 'gamma': 0.001}",0.5294117647058824,0.4444444444444444,0.3888888888888889,0.5,0.4444444444444444,0.461437908496732,0.04888434497075858,65,0.5121951219512195,0.7
134,0.003968667984008789,0.0003561445117851686,0.0027153491973876953,0.0003705609826487053,100,,0.0001,"{'C': 100, 'class_weight': None, 'gamma': 0.0001}",0.0,0.05555555555555555,0.16666666666666666,0.0,0.16666666666666666,0.07777777777777777,0.0753592220347252,109,0.5121951219512195,0.7
135,0.004907083511352539,0.0004860440566266991,0.0032550334930419923,0.000808640953975619,100,"{0: 3, 1: 5}",1,"{'C': 100, 'class_weight': {0: 3, 1: 5}, 'gamma': 1}",0.058823529411764705,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0673202614379085,0.06468937532893397,111,0.5121951219512195,0.7
136,0.007876253128051758,0.0004281839864834459,0.002955198287963867,0.0002837378230578751,100,"{0: 3, 1: 5}",0.1,"{'C': 100, 'class_weight': {0: 3, 1: 5}, 'gamma': 0.1}",0.5294117647058824,0.3333333333333333,0.5,0.4444444444444444,0.3888888888888889,0.43921568627450985,0.0715559424100193,75,0.5121951219512195,0.7
137,0.009962749481201173,0.0007468657102875146,0.00291590690612793,0.00016988600465415137,100,"{0: 3, 1: 5}",0.01,"{'C': 100, 'class_weight': {0: 3, 1: 5}, 'gamma': 0.01}",0.5882352941176471,0.3333333333333333,0.2777777777777778,0.7222222222222222,0.5,0.48431372549019613,0.16315537439176575,55,0.5121951219512195,0.7
138,0.004645442962646485,0.0004831760971660154,0.0027270793914794924,0.00032301479849947265,100,"{0: 3, 1: 5}",0.001,"{'C': 100, 'class_weight': {0: 3, 1: 5}, 'gamma': 0.001}",0.7647058823529411,0.5,0.5,0.7222222222222222,0.6111111111111112,0.6196078431372549,0.1097883586854696,22,0.5121951219512195,0.7
139,0.004231739044189453,0.0002852095902369411,0.002850055694580078,0.0004497321704889252,100,"{0: 3, 1: 5}",0.0001,"{'C': 100, 'class_weight': {0: 3, 1: 5}, 'gamma': 0.0001}",0.7647058823529411,0.5,0.5,0.7777777777777778,0.6111111111111112,0.630718954248366,0.121768757892017,19,0.5121951219512195,0.7
140,0.005622482299804688,0.0011532223773932015,0.003187131881713867,0.0003758903839978829,100,"{0: 1.0, 1: 1.5}",1,"{'C': 100, 'class_weight': {0: 1.0, 1: 1.5}, 'gamma': 1}",0.058823529411764705,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0673202614379085,0.06468937532893397,111,0.5121951219512195,0.7
141,0.0075743675231933595,0.0004440902343638495,0.0026620864868164063,0.00031085019829192644,100,"{0: 1.0, 1: 1.5}",0.1,"{'C': 100, 'class_weight': {0: 1.0, 1: 1.5}, 'gamma': 0.1}",0.5882352941176471,0.2777777777777778,0.5,0.3888888888888889,0.3333333333333333,0.4176470588235294,0.11258916943068524,86,0.5121951219512195,0.7
142,0.006305027008056641,0.0007789505829169448,0.003217649459838867,0.0006085832020032832,100,"{0: 1.0, 1: 1.5}",0.01,"{'C': 100, 'class_weight': {0: 1.0, 1: 1.5}, 'gamma': 0.01}",0.5882352941176471,0.3888888888888889,0.3888888888888889,0.6666666666666666,0.5,0.5065359477124183,0.10958194182254617,53,0.5121951219512195,0.7
