,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
245,0.004111242294311523,0.0002102134002501348,0.0019170284271240235,9.3419762107506e-05,50,13.5,1,sigmoid,"{'C': 50, 'coef0': 13.5, 'gamma': 1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
246,0.006366825103759766,0.002595731895584088,0.0023839473724365234,0.000308073450571839,50,13.5,0.1,sigmoid,"{'C': 50, 'coef0': 13.5, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
247,0.00421757698059082,0.00019471804018099357,0.00180206298828125,0.00011504941339285649,50,13.5,0.01,sigmoid,"{'C': 50, 'coef0': 13.5, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
248,0.004097557067871094,0.00010039620373972726,0.0017694950103759766,7.6511252394066e-05,50,13.5,0.001,sigmoid,"{'C': 50, 'coef0': 13.5, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
249,0.007833528518676757,0.001954641823027357,0.0025672435760498045,0.00019019631410338036,50,13.5,0.0001,sigmoid,"{'C': 50, 'coef0': 13.5, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
250,0.0043087005615234375,0.0002733132676063122,0.0018396854400634765,0.00010428750242935612,100,0.0,1,sigmoid,"{'C': 100, 'coef0': 0.0, 'gamma': 1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
251,0.0040853023529052734,0.00017352339393633873,0.001828145980834961,0.00016490662892599452,100,0.0,0.1,sigmoid,"{'C': 100, 'coef0': 0.0, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
252,0.004209041595458984,0.00015042024474496143,0.0018195629119873047,0.00014944151091252723,100,0.0,0.01,sigmoid,"{'C': 100, 'coef0': 0.0, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
253,0.004662132263183594,0.00022253043528763582,0.0019020557403564454,9.692826916984213e-05,100,0.0,0.001,sigmoid,"{'C': 100, 'coef0': 0.0, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.35384615384615387,0.3384615384615385,0.3384615384615385,0.34375,0.34375,0.34365384615384614,0.005618215829996747,255
254,0.004549837112426758,0.0004344748965033535,0.0017745018005371094,8.359791778570378e-05,100,0.0,0.0001,sigmoid,"{'C': 100, 'coef0': 0.0, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.35384615384615387,0.27692307692307694,0.46153846153846156,0.390625,0.5625,0.4090865384615385,0.0971044833942608,247
